k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
     257|[-0.3925246576818608, 0.6578780264098896, 1.875410512475355, -0.1531174552419543, 1.8163510417216457, 0.0215121785313386, 3.34585031914321, 2.2233005450107157, -1.8952838963887189, 0.007526004832016, 0.7838020958552079, 3.313376347286976, 0.2086940133413009, 2.5231894933385774, 0.5979473622209923, 1.5825848696695175, 0.3129548106953735, -1.3377553827303927, 0.0566578125035448, 2.6946382859996447, 2.2644399965938646, -3.4373767516183307, -1.3716380872065201, 2.529231563472422, 0.2514329496771097, 2.9804878049667423, 2.125896878831554, -0.9339218645181973, 0.1661280285479734, 1.3926569638570072, 1.0770782421459444, 0.581445845986309, 0.7518190386763308, 0.1429590513216681, 1.8002084045147058, 0.9191261440266771, -1.170534282009612, 1.0423135437013116, 0.6595701878250111, 0.847357281279983, 0.7075398708093417, -0.0676061791600659, 1.9733904625027208, 0.3932547891527065, 0.7956252330041025, 1.3190485232480569, 1.0961206561114523, 0.4925171068753116, 2.283299606240689, 0.4851879229063343, 0.2856111851288006, -0.6579128397788736, -1.6875514465136803, 8.645788413468836]| 53.6999664306640625|      0.30000000|[30841, 2056, 0, 514]                                                      | 
     258|[-0.3925246576818608, 0.6578780264098896, 1.875410512475355, -0.1531174552419543, 1.8163510417216457, 0.0215121785313386, 3.34585031914321, 2.2233005450107157, -1.8952838963887189, 0.007526004832016, 0.7838020958552079, 3.313376347286976, 0.2086940133413009, 2.5231894933385774, 0.5979473622209923, 1.5825848696695175, 0.3129548106953735, -1.3377553827303927, 0.0566578125035448, 2.6946382859996447, 2.2644399965938646, -3.4373767516183307, -1.3716380872065201, 2.529231563472422, 0.2514329496771097, 2.9804878049667423, 2.125896878831554, -0.9339218645181973, 0.1661280285479734, 1.3926569638570072, 1.0770782421459444, 0.581445845986309, 0.7518190386763308, 0.1429590513216681, 1.8002084045147058, 0.9191261440266771, -1.170534282009612, 1.0423135437013116, 0.6595701878250111, 0.847357281279983, 0.7075398708093417, -0.0676061791600659, 1.9733904625027208, 0.3932547891527065, 0.7956252330041025, 1.3190485232480569, 1.0961206561114523, 0.4925171068753116, 2.283299606240689, 0.4851879229063343, 0.2856111851288006, -0.6579128397788736, -1.6875514465136803, 8.645788413468836]| 53.6999664306640625|      0.09000000|[30961, 2064, 0, 516]                                                      | 
     259|[-0.4024108982684993, 0.6204055361886276, 1.8757817790101399, -0.1487305738755822, 1.8220958440215327, 0.0297549896076816, 3.3047892046233756, 2.243018534500152, -1.8392493984720204, 0.0117328363990055, 0.7956776517057733, 3.318625080617494, 0.2044591396515898, 2.5069980275584385, 0.6150673864103453, 1.5495852274762, 0.3035019675880903, -1.3281283972028177, 0.0563377928665432, 2.6721479634097705, 2.2690210754808504, -3.431996158843731, -1.3442067910218611, 2.4900334591802675, 0.21709662117064, 2.998232571515018, 2.059173479967285, -0.9547922353085596, 0.211380325621576, 1.3970797248912277, 1.0509323778678663, 0.5776916483664536, 0.7395246875530574, 0.1199374408679432, 1.8267677648400422, 0.9350647352387114, -1.1563442787337408, 1.0764688789786305, 0.6868404359847773, 0.8304743904445786, 0.699225170943464, -0.0728874603519216, 1.9542121167032747, 0.3950624101344147, 0.772621725598583, 1.3175895712774945, 1.07123663333914, 0.5102004024083726, 2.2954853195169562, 0.5128940561080526, 0.2862314192461781, -0.6183775669123861, -1.742545817302016, 8.637491727244196]| 53.2596168518066406|      0.30000000|[31081, 2072, 0, 518]                                                      | 
     260|[-0.3878730162086867, 0.6044025570590748, 1.899589686487161, -0.1625954757237196, 1.817764779611025, 0.0222117102839547, 3.3013515558632207, 2.1920621250756085, -1.845243858086178, 0.00917792008795, 0.8131339373612718, 3.307386762680835, 0.2287533744638495, 2.501942882197909, 0.6526704219795363, 1.549413324566558, 0.3055105626262957, -1.328857572952984, 0.0919376765123161, 2.6687563578407207, 2.2689617665564583, -3.462215337490534, -1.374865734600462, 2.502244476490887, 0.1894698329269886, 3.0023429781335835, 2.0499523452599533, -0.9239440767851193, 0.234578464544029, 1.4143523239326896, 1.050445336586563, 0.5819449357004487, 0.771147957915673, 0.1108872560071177, 1.7965219485049602, 0.934360223995327, -1.1658045491385565, 1.0888991091342177, 0.6928481301583815, 0.8493669133458752, 0.7070791865098727, -0.0902557192603126, 1.9116150687186746, 0.3972869497738429, 0.7836059992259834, 1.279366230170126, 1.0683431524012121, 0.5032340704347007, 2.2568526509621734, 0.5445874625111173, 0.2731240877765231, -0.6276895186092588, -1.720412008718995, 8.65817708335453]| 52.9959945678710938|      1.00000000|[31201, 2080, 0, 520]                                                      | 
     261|[-0.3878730162086867, 0.6044025570590748, 1.899589686487161, -0.1625954757237196, 1.817764779611025, 0.0222117102839547, 3.3013515558632207, 2.1920621250756085, -1.845243858086178, 0.00917792008795, 0.8131339373612718, 3.307386762680835, 0.2287533744638495, 2.501942882197909, 0.6526704219795363, 1.549413324566558, 0.3055105626262957, -1.328857572952984, 0.0919376765123161, 2.6687563578407207, 2.2689617665564583, -3.462215337490534, -1.374865734600462, 2.502244476490887, 0.1894698329269886, 3.0023429781335835, 2.0499523452599533, -0.9239440767851193, 0.234578464544029, 1.4143523239326896, 1.050445336586563, 0.5819449357004487, 0.771147957915673, 0.1108872560071177, 1.7965219485049602, 0.934360223995327, -1.1658045491385565, 1.0888991091342177, 0.6928481301583815, 0.8493669133458752, 0.7070791865098727, -0.0902557192603126, 1.9116150687186746, 0.3972869497738429, 0.7836059992259834, 1.279366230170126, 1.0683431524012121, 0.5032340704347007, 2.2568526509621734, 0.5445874625111173, 0.2731240877765231, -0.6276895186092588, -1.720412008718995, 8.65817708335453]| 52.9959945678710938|      0.30000000|[31321, 2088, 0, 522]                                                      | 
     262|[-0.384486814173215, 0.601407683963771, 1.8985665492436965, -0.1680781731174648, 1.8169705463806167, 0.0220719715744053, 3.3025766643768293, 2.1991401822306216, -1.8193494918814395, 0.0027212995623813, 0.8409129167521314, 3.31054792831128, 0.2579078893577389, 2.5008751343702897, 0.6059832697428362, 1.553192128892988, 0.3204507341288263, -1.335952698456822, 0.0928432224645803, 2.689808621517841, 2.2639490457331704, -3.4909091084803094, -1.3701972310664132, 2.514010400773259, 0.1844929722137749, 3.006769168763185, 2.036074166477192, -0.8925633451726753, 0.2482189269649098, 1.4298444651794853, 1.04084917504224, 0.5420804365785443, 0.813832151616225, 0.1258173338355846, 1.779983265179908, 0.9671331710981121, -1.14320610744835, 1.1105184122861829, 0.6702832216687966, 0.8689052861009259, 0.6750608751881373, -0.1071688520023599, 1.935647821679595, 0.4217067007921287, 0.8234308985120151, 1.265624939042027, 1.0664921160714584, 0.4755119166220538, 2.2559743080691987, 0.5459167049957614, 0.2941088566440158, -0.6578026140268776, -1.6867708901627338, 8.663387780074117]| 52.9774208068847656|      1.00000000|[31441, 2096, 0, 524]                                                      | 
     263|[-0.384486814173215, 0.601407683963771, 1.8985665492436965, -0.1680781731174648, 1.8169705463806167, 0.0220719715744053, 3.3025766643768293, 2.1991401822306216, -1.8193494918814395, 0.0027212995623813, 0.8409129167521314, 3.31054792831128, 0.2579078893577389, 2.5008751343702897, 0.6059832697428362, 1.553192128892988, 0.3204507341288263, -1.335952698456822, 0.0928432224645803, 2.689808621517841, 2.2639490457331704, -3.4909091084803094, -1.3701972310664132, 2.514010400773259, 0.1844929722137749, 3.006769168763185, 2.036074166477192, -0.8925633451726753, 0.2482189269649098, 1.4298444651794853, 1.04084917504224, 0.5420804365785443, 0.813832151616225, 0.1258173338355846, 1.779983265179908, 0.9671331710981121, -1.14320610744835, 1.1105184122861829, 0.6702832216687966, 0.8689052861009259, 0.6750608751881373, -0.1071688520023599, 1.935647821679595, 0.4217067007921287, 0.8234308985120151, 1.265624939042027, 1.0664921160714584, 0.4755119166220538, 2.2559743080691987, 0.5459167049957614, 0.2941088566440158, -0.6578026140268776, -1.6867708901627338, 8.663387780074117]| 52.9774208068847656|      0.30000000|[31561, 2104, 0, 526]                                                      | 
     264|[-0.384486814173215, 0.601407683963771, 1.8985665492436965, -0.1680781731174648, 1.8169705463806167, 0.0220719715744053, 3.3025766643768293, 2.1991401822306216, -1.8193494918814395, 0.0027212995623813, 0.8409129167521314, 3.31054792831128, 0.2579078893577389, 2.5008751343702897, 0.6059832697428362, 1.553192128892988, 0.3204507341288263, -1.335952698456822, 0.0928432224645803, 2.689808621517841, 2.2639490457331704, -3.4909091084803094, -1.3701972310664132, 2.514010400773259, 0.1844929722137749, 3.006769168763185, 2.036074166477192, -0.8925633451726753, 0.2482189269649098, 1.4298444651794853, 1.04084917504224, 0.5420804365785443, 0.813832151616225, 0.1258173338355846, 1.779983265179908, 0.9671331710981121, -1.14320610744835, 1.1105184122861829, 0.6702832216687966, 0.8689052861009259, 0.6750608751881373, -0.1071688520023599, 1.935647821679595, 0.4217067007921287, 0.8234308985120151, 1.265624939042027, 1.0664921160714584, 0.4755119166220538, 2.2559743080691987, 0.5459167049957614, 0.2941088566440158, -0.6578026140268776, -1.6867708901627338, 8.663387780074117]| 52.9774208068847656|      0.09000000|[31681, 2112, 0, 528]                                                      | 
     265|[-0.3959362694567972, 0.6137083569046808, 1.9043861493191798, -0.1625592421532929, 1.8183388899778947, 0.0289609972551261, 3.300819393254642, 2.1926805055700243, -1.8198343851254322, 0.0062529518322663, 0.8370156293349282, 3.296961192958406, 0.2644735053581826, 2.5052302352851257, 0.6005757272868948, 1.5489891581237316, 0.3168313112255419, -1.3339458622212987, 0.0986379380665312, 2.6979065001751223, 2.262029871748382, -3.486617926562076, -1.3758617347339168, 2.5198923393909354, 0.1801071865484118, 3.013506943932498, 2.0329964026459493, -0.897609884646954, 0.2459269218525151, 1.4279327007971006, 1.0351751025009435, 0.5627529069097363, 0.8113024436461274, 0.1249169778529904, 1.7855619125475641, 0.9696993270756593, -1.1421180648212612, 1.1133105897752102, 0.6708188910561148, 0.8692183522507548, 0.6743646577215259, -0.1105809399159625, 1.9251123794092564, 0.4161192240208038, 0.814685969526181, 1.2702961257164134, 1.0640446625111508, 0.4824239957961254, 2.251098121463656, 0.5498424866927962, 0.3010574324871413, -0.6534757643166813, -1.682447034654615, 8.661390290591953]| 52.9716911315917969|      0.30000000|[31801, 2120, 0, 530]                                                      | 
     266|[-0.3959362694567972, 0.6137083569046808, 1.9043861493191798, -0.1625592421532929, 1.8183388899778947, 0.0289609972551261, 3.300819393254642, 2.1926805055700243, -1.8198343851254322, 0.0062529518322663, 0.8370156293349282, 3.296961192958406, 0.2644735053581826, 2.5052302352851257, 0.6005757272868948, 1.5489891581237316, 0.3168313112255419, -1.3339458622212987, 0.0986379380665312, 2.6979065001751223, 2.262029871748382, -3.486617926562076, -1.3758617347339168, 2.5198923393909354, 0.1801071865484118, 3.013506943932498, 2.0329964026459493, -0.897609884646954, 0.2459269218525151, 1.4279327007971006, 1.0351751025009435, 0.5627529069097363, 0.8113024436461274, 0.1249169778529904, 1.7855619125475641, 0.9696993270756593, -1.1421180648212612, 1.1133105897752102, 0.6708188910561148, 0.8692183522507548, 0.6743646577215259, -0.1105809399159625, 1.9251123794092564, 0.4161192240208038, 0.814685969526181, 1.2702961257164134, 1.0640446625111508, 0.4824239957961254, 2.251098121463656, 0.5498424866927962, 0.3010574324871413, -0.6534757643166813, -1.682447034654615, 8.661390290591953]| 52.9716911315917969|      0.09000000|[31921, 2128, 0, 532]                                                      | 
     267|[-0.391584947848969, 0.6131092727737268, 1.9044578344401089, -0.1767437720463931, 1.8232722155516967, 0.0266736555076932, 3.293864704675798, 2.1942558756563812, -1.812573833449278, 0.005842800571827, 0.8274011496068852, 3.2873365599516546, 0.2590468842936389, 2.5088449247414246, 0.6097613683595853, 1.5421085059642792, 0.310865550316521, -1.3441943146463018, 0.107871731310297, 2.69653462081169, 2.2653041600096913, -3.484281403997784, -1.3759431338839931, 2.5150381664570887, 0.1695059211924672, 3.015004670703547, 2.035792768758256, -0.9025075033132453, 0.2367341002827743, 1.4279311361711962, 1.0348320349294227, 0.5570115342052304, 0.8019345846551005, 0.1337487349737785, 1.7934898760577198, 0.9681993049437096, -1.143396044983092, 1.112160027580103, 0.6742063834390137, 0.8792700422927737, 0.6638983698776428, -0.1119723295560107, 1.927895820394042, 0.411979856529797, 0.8121200913155917, 1.2740366487269057, 1.0651654141183826, 0.4936682332190685, 2.2476417181951547, 0.5576096806435089, 0.2959263154189102, -0.6483381740908953, -1.679956294618023, 8.665655879765836]| 52.9017829895019531|      0.30000000|[32041, 2136, 0, 534]                                                      | 
     268|[-0.391584947848969, 0.6131092727737268, 1.9044578344401089, -0.1767437720463931, 1.8232722155516967, 0.0266736555076932, 3.293864704675798, 2.1942558756563812, -1.812573833449278, 0.005842800571827, 0.8274011496068852, 3.2873365599516546, 0.2590468842936389, 2.5088449247414246, 0.6097613683595853, 1.5421085059642792, 0.310865550316521, -1.3441943146463018, 0.107871731310297, 2.69653462081169, 2.2653041600096913, -3.484281403997784, -1.3759431338839931, 2.5150381664570887, 0.1695059211924672, 3.015004670703547, 2.035792768758256, -0.9025075033132453, 0.2367341002827743, 1.4279311361711962, 1.0348320349294227, 0.5570115342052304, 0.8019345846551005, 0.1337487349737785, 1.7934898760577198, 0.9681993049437096, -1.143396044983092, 1.112160027580103, 0.6742063834390137, 0.8792700422927737, 0.6638983698776428, -0.1119723295560107, 1.927895820394042, 0.411979856529797, 0.8121200913155917, 1.2740366487269057, 1.0651654141183826, 0.4936682332190685, 2.2476417181951547, 0.5576096806435089, 0.2959263154189102, -0.6483381740908953, -1.679956294618023, 8.665655879765836]| 52.9017829895019531|      0.09000000|[32161, 2144, 0, 536]                                                      | 
     269|[-0.391584947848969, 0.6131092727737268, 1.9044578344401089, -0.1767437720463931, 1.8232722155516967, 0.0266736555076932, 3.293864704675798, 2.1942558756563812, -1.812573833449278, 0.005842800571827, 0.8274011496068852, 3.2873365599516546, 0.2590468842936389, 2.5088449247414246, 0.6097613683595853, 1.5421085059642792, 0.310865550316521, -1.3441943146463018, 0.107871731310297, 2.69653462081169, 2.2653041600096913, -3.484281403997784, -1.3759431338839931, 2.5150381664570887, 0.1695059211924672, 3.015004670703547, 2.035792768758256, -0.9025075033132453, 0.2367341002827743, 1.4279311361711962, 1.0348320349294227, 0.5570115342052304, 0.8019345846551005, 0.1337487349737785, 1.7934898760577198, 0.9681993049437096, -1.143396044983092, 1.112160027580103, 0.6742063834390137, 0.8792700422927737, 0.6638983698776428, -0.1119723295560107, 1.927895820394042, 0.411979856529797, 0.8121200913155917, 1.2740366487269057, 1.0651654141183826, 0.4936682332190685, 2.2476417181951547, 0.5576096806435089, 0.2959263154189102, -0.6483381740908953, -1.679956294618023, 8.665655879765836]| 52.9017829895019531|      0.02700000|[32281, 2152, 0, 538]                                                      | 
     270|[-0.3907691886688553, 0.6172951733315131, 1.9037286239399691, -0.1773752865756251, 1.8236202221596614, 0.0236471265252476, 3.2947887734117103, 2.1947539352695458, -1.8099071775213815, 0.0071896661243045, 0.8255835134150402, 3.2888566453329986, 0.2586347254218708, 2.509191750228638, 0.6068999428461836, 1.543826914159581, 0.3095774183893809, -1.346036527043907, 0.1064244682529534, 2.6925217460184285, 2.2644116737028526, -3.4848591466973176, -1.3774966597993625, 2.5135118812613655, 0.1697141054610256, 3.013569581894899, 2.0383885959745385, -0.8991172947280575, 0.2382141181878978, 1.4270826653915947, 1.0352722885436378, 0.558947837773303, 0.8019471045699902, 0.1309829555902979, 1.7932805775199085, 0.967368073003172, -1.1398956607044965, 1.1107739295985084, 0.671366769267479, 0.8790680305100977, 0.6638225216574938, -0.1108877413207665, 1.928986001337762, 0.4132821183666238, 0.8109112127276603, 1.2725424360687612, 1.066637859439652, 0.4936990829701244, 2.248276946722399, 0.5603932638878177, 0.2945065473322757, -0.6469975527070346, -1.6781374433994642, 8.661834699330939]| 52.8924827575683594|      0.09000000|[32401, 2160, 0, 540]                                                      | 
